,segmentID,idno,author-name,book-title,pub-year,genre,subgenre,detective,horror,historical,adventure,narration,pub-decade,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
97,acd004§0020,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.2530843799641322,0.00021459196422209605,0.0009492447416222953,0.02308010720477044,0.00017615379532051316,0.005807928438416716,0.00028317500676840917,0.3630381837208835,0.000279773159788053,0.05728376238404841,0.0004698190654842458,0.05338968292166327,0.000547335575402742,0.00031305603386921096,0.00021106576907446717,0.12937517560001502,0.11059958488550108,0.00029004497355112447,0.00034466886973786323,0.0002622659257284451
98,acd004§0007,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.3257634004683035,0.00017265682375603014,0.11984661166970388,0.00024939695866366097,0.0001417301663781405,0.01993998862539958,0.00022783750273670103,0.011180545795987849,0.0002251004380164003,0.3331097242372827,0.00037800794582681636,0.10097110569356632,0.0004403763315196217,0.00025187923816931364,0.00016981971074324546,0.0002771004011976187,0.003491039768790572,0.0002333649540945041,0.08271929883658853,0.00021101443327506322
99,acd004§0066,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.14821907868245746,0.00018754581961950007,0.06716393078402945,0.0002709036110225171,0.0001539522136452375,0.0017592087066541605,0.00024748498357176756,0.10832946617951543,0.00024451188911101364,0.1031314504549096,0.00041060531799744666,0.0002266756764661856,0.00047835201783035,0.0002735999489620482,0.00018446404923961799,0.3983069419012285,0.02369238555483644,0.00025348909260583,0.14623674193321667,0.00022921118308093436
100,acd004§0038,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.35078222879388143,0.00016853985773071262,0.0007455338520461492,0.00024345014009431997,0.038886137409231816,0.004561528835757408,0.00022240476490650898,0.0019721510618924635,0.2356870525621945,0.0002815031323977985,0.00036899442503792417,0.0002037042805866504,0.0004298756495553681,0.000245873230161827,0.003146369377331116,0.3609229698513217,0.00042719766989200914,0.00022780041533718032,0.0002707018526085309,0.00020598283803459575
101,acd004§0062,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.17104297069858254,0.0001946473083420501,0.0008610198177010743,0.03814651478646905,0.00015978166860846396,0.0018258217658855664,0.00025685608991474597,0.057354522142408965,0.00025377041818179817,0.3824209470060471,0.000426153033436233,0.0002352588310433812,0.052131037687586465,0.00028395990769632557,0.00019144884563789964,0.2929083053468883,0.0004933721773239784,0.000263087546658722,0.0003126345760754436,0.00023789034551192865
102,acd004§0004,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.23380930082996085,0.0001953196581479629,0.0008639939482567407,0.00028213265858614286,0.00016033358568757678,0.02255729994946864,0.010620329040363162,0.14390751685448466,0.0002546469907522809,0.45628000365634797,0.00042762504921574986,0.00369026670076613,0.007406570352562425,0.00028494076065778103,0.00019211014732916504,0.05558059627550956,0.059216395457553826,0.003718191542198479,0.0003137144769399167,0.00023871206521098765
103,acd004§0011,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.04469738527427952,0.00021623318391581989,0.000956504655430167,0.000312341541200639,0.00017750103625310004,0.024972585119531345,0.00028534075607576767,0.15166807873117846,0.0002819128914470832,0.3942380468789174,0.0004734122862535084,0.00026134841788528606,0.0005515216497913287,0.0003154503161056766,0.0002126800200932866,0.3712796365920824,0.0005480858567577595,0.0002922632650159672,0.0003473049299411329,0.00791236659784446
104,acd004§0069,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.4352083129465914,0.00019736486851595062,0.17539126293426285,0.00028508689598323686,0.00016201245362587965,0.005341677339845775,0.000260442175364998,0.033722723797294483,0.0002573134231564833,0.00032964801003504944,0.0004321027510126925,0.00023854338727612607,0.0005033963609264605,0.00028792440195372346,0.00019412175060985293,0.2411519012322036,0.10521119358698544,0.00026676063232910054,0.0003169994105042553,0.00024121164152277622
105,acd004§0047,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.2766534301664009,0.00018692583965602977,0.0008268640021542247,0.0002700080708755468,0.013376451182828486,0.021587905044525187,0.00024666685959872693,0.1311116196526031,0.00024370359345085625,0.10609627543321493,0.0004092479586568373,0.00022592634290119205,0.00047677070470301887,0.000272695495390611,0.0001838542568446652,0.4366592616327316,0.0004738005847332073,0.0002526511205374963,0.00030023266767046475,0.01014570939052303
106,acd004§0083,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.2510104698275384,0.00018269815612393446,0.0008081628994515568,0.00026390132460187,0.00014997287394220558,0.0017137368755803964,0.27810589291361715,0.024754725595399683,0.0002381917729842983,0.00030515098282783,0.00039999203738591565,0.00022081658878101532,0.0004659876280531159,0.013190472381590523,0.00017969604300222312,0.423552395485444,0.0004630846829977401,0.0034779230381443067,0.0002934423346312063,0.000223286557902665
107,acd004§0002,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.002322073497582777,0.006936002002034705,0.0008435963234240207,0.04749252679574071,0.00015654834583081782,0.0051615214312218825,0.0002516583807323894,0.4339303418671383,0.02722980936386475,0.07114411245769861,0.0004175294515086415,0.26329694674382265,0.0004864185797856615,0.00027821372889190547,0.00018757470964504087,0.017169305699707888,0.04095514967719314,0.00025776373846135515,0.08124983078084483,0.00023307642486993907
108,acd004§0070,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.4168816485387482,0.0001953196581479629,0.1390318035397944,0.00028213265858614286,0.013977114544841338,0.0018321285107379907,0.00025774332099784024,0.002285512023158566,0.017525623189694483,0.00032623200427384303,0.00042762504921574986,0.00714446194055457,0.0004981798729855434,0.00028494076065778103,0.0036463053871176056,0.3906375345349883,0.003949271620938776,0.00026399630241003816,0.0003137144769399167,0.00023871206521098765
109,acd004§0030,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.04208415978864729,0.0035042620350510664,0.0008296064753981262,0.0002709036110225171,0.0001539522136452375,0.08467711409244331,0.00024748498357176756,0.4433178039381036,0.00024451188911101364,0.0003132477765310295,0.00041060531799744666,0.2556138242646968,0.00047835201783035,0.0002735999489620482,0.00018446404923961799,0.09648576629695588,0.02369238555483644,0.036737367462353065,0.0003012284542277297,0.010179359829375631
110,acd004§0019,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.10315357622215864,0.0136353084762481,0.0008407607344430276,0.003635856239844768,0.0001560221382690911,0.008505482220723445,0.0002508124788340941,0.3618842518011152,0.00024779941040162744,0.20871869586545086,0.00041612600547756746,0.0002297233855782302,0.00048478357602059973,0.0036385888306978693,0.00018694421284815631,0.12467352279922105,0.16854727676200734,0.0002568973145614572,0.00030527854340831235,0.00023229298269061808
111,acd004§0046,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.05910793776954115,0.1048540344687672,0.0010065425175385155,0.0003286811406794077,0.0001867866913993651,0.0423753650645189,0.0003002678568748641,0.2400842429915513,0.004320756416655255,0.02050053508158505,0.004522273766164522,0.004299116148755632,0.02472494801960264,0.00033195254568680927,0.0002238060020299272,0.4913048727562197,0.0005767580063058942,0.0003075525047192782,0.000365473577731068,0.0002780966736735603
112,acd004§0055,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.10780215943971552,0.00018094427085010232,0.004000373548840251,0.00026136789647766915,0.00014853314832777146,0.0912964154228566,0.00023877359671144034,0.06931664766727663,0.00023590515415984918,0.0003022215618285612,0.00039615215110077234,0.00021869677010578935,0.00046151419024744963,0.0002639693242430214,0.0001779709777346037,0.6594840023015782,0.010058545926935348,0.0002445663631590053,0.054690097260097326,0.0002211430277540384
113,acd004§0026,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.14164206711158986,0.0001792237396506459,0.016640502031657477,0.02244567408231213,0.019164370603869132,0.0016811463133233832,0.0129146697225002,0.11937020780265427,0.00023366202053678558,0.29189717814055044,0.0003923852888923231,0.0002166172645518441,0.0004571258249260054,0.0002614593389534856,0.00017627871846410262,0.3552763027382677,0.000454278085901908,0.00024224087334838158,0.016135570036396298,0.00021904026165370528
114,acd004§0028,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.09324217419854422,0.0002052450487324686,0.008167346982809728,0.00029646955052863824,0.00016848111920700362,0.023703574802974275,0.0002708408410104611,0.2818904085918693,0.00026758716722172134,0.08382646414737417,0.0004493553024704916,0.25432875467870353,0.0005234954498588922,0.014818316748239803,0.00020187244297093014,0.2326317442772405,0.0005202342505561798,0.0002774115747852333,0.003959380334587789,0.00025084249031473324
115,acd004§0033,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.13200736042022998,0.00019805615668245616,0.0008760988136637068,0.00028608543842445705,0.00016257991678616873,0.0263759255755291,0.05280020072585291,0.13191335381051816,0.0002582146865163134,0.08789554651243225,0.0004336162296815946,0.00023937890690057642,0.0005051595518630596,0.00028893288301428614,0.00019480167946480558,0.32605871153634103,0.07055380768351656,0.0037702847406131702,0.1649398282250222,0.00024205650694721518
116,acd004§0037,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.1608364720023674,0.00019070844863961408,0.0008435963234240207,0.0002754719219750712,0.00015654834583081782,0.0017888746545243375,0.0002516583807323894,0.06631184320710587,0.3139047853831561,0.030672351137328063,0.0004175294515086415,0.00023049816141413262,0.0004864185797856615,0.010396154058984542,0.00018757470964504087,0.4083963317966232,0.0038560351335201397,0.00025776373846135515,0.0003063081401037333,0.00023307642486993907
117,acd004§0014,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.13950115524789586,0.0037136533159676023,0.000879178214270027,0.00380199201192104,0.00367805238059982,0.02295373333151408,0.00026227303229625317,0.17807072934075305,0.00025912228557913367,0.2288005311177627,0.0004351403478059051,0.003755121311562263,0.0005069351376828719,0.0002899484534970486,0.00019548638808499825,0.3553239837233259,0.028622985195512225,0.00026863590676190426,0.00031922785360150767,0.028362115403605836
118,acd004§0085,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.3657403611492257,0.00019945336329631031,0.0008822793388104369,0.00028810365625413486,0.00016372685278057806,0.0018709033024260574,0.2154284443908726,0.030552275080349595,0.0037873354061287133,0.0003331363114409225,0.0004366752179712491,0.00024106762891528706,0.000508723249547279,0.00029097118842154877,0.0001961759270494161,0.3777411124104205,0.0005055540760479783,0.00026958346595908745,0.0003203538657281936,0.0002437641183544956
119,acd004§0015,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.23561681396206716,0.00018329036474531792,0.0008107825265276661,0.0002647567499818488,0.00015045900489615998,0.0017192918837645676,0.0002418694962110572,0.096147069716848,0.00023896386190132177,0.2985203877220721,0.006884207021451526,0.00022153235674712387,0.032882090238897564,0.0002673919074351899,0.0001802785203963695,0.2887840363500109,0.036120637097159625,0.0002477373707233054,0.0002943935159903089,0.0002240103321729389
120,acd004§0024,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.08002677173348642,0.00018329036474531792,0.0008107825265276661,0.0002647567499818488,0.00015045900489615998,0.0017192918837645676,0.016449165561688208,0.2744273264370967,0.00023896386190132177,0.116998671788728,0.00040128859526066506,0.03263612448770143,0.00046749810794325725,0.0002673919074351899,0.0001802785203963695,0.4735472114964504,0.0004645857531098866,0.0002477373707233054,0.0002943935159903089,0.0002240103321729389
121,acd004§0075,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.08917304777821175,0.003402690214748934,0.0008055601458149572,0.009924792767360495,0.00014948987423594678,0.01459053945903922,0.2611073282474322,0.0601013859901233,0.00023742465721622266,0.04217171410509712,0.0003987038308490608,0.0002201054311915475,0.00046448687740699153,0.00026566959313457906,0.00017911731743869625,0.4511735349944526,0.06487320233622698,0.00024614165445617834,0.000292497279984288,0.0002225674455789251
122,acd004§0023,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.2910129327054943,0.00017753562003322486,0.013344076579229449,0.00025644421533734614,0.0001457350622927609,0.001665311491012409,0.00023427554981746889,0.033474289235589594,0.00023146114334560952,0.2860080928336227,0.00038868938730552587,0.041030514727182985,0.00045282012817962804,0.0002589966370809229,0.00017461833818550141,0.20122493192761248,0.10719937498163172,0.00023995919140581235,0.022262963137916297,0.0002169771077243016
123,acd004§0000,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.27531449509234074,0.0064569106652946455,0.01962345162449087,0.00025644421533734614,0.0441013603791227,0.01422406158153525,0.00023427554981746889,0.10568710225609594,0.00023146114334560952,0.06622996624947301,0.00038868938730552587,0.4460502051465446,0.00045282012817962804,0.0002589966370809229,0.00017461833818550141,0.0034246180018777336,0.0004499992121875756,0.00023995919140581235,0.0002851504795013273,0.015915414720877853
124,acd004§0050,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.22352789605252368,0.00020826888306882594,0.052486076080008194,0.1881440424954806,0.00017096331790769002,0.024052794839346883,0.00027483108506162377,0.17554744070600214,0.00027152947554638315,0.12557666381594898,0.0041391756648087395,0.03708372343627171,0.0005312080038327205,0.0003038316497462939,0.007571246790095022,0.15871185922520356,0.0005278987579316117,0.0002814986241455906,0.00033451299441299403,0.00025453810265673794
125,acd004§0065,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.33286960921188485,0.016077891453939352,0.07710618433129415,0.006618944935911814,0.00014758859051727994,0.0016864917190415887,0.00023725517830954087,0.12292937922167765,0.00023440497687009584,0.08615002805792832,0.00039363292483594214,0.003396925595241189,0.00045857931114498204,0.0002622906801844325,0.0001768392177271401,0.34686708751269385,0.00045572251739415273,0.00024301110716998145,0.0034683967298773533,0.0002197367263563202
126,acd004§0017,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.13200736042022998,0.014208415177587162,0.014886457834568415,0.00028608543842445705,0.00016257991678616873,0.008862976799398221,0.0002613543974602602,0.13541594356574435,0.0002582146865163134,0.2735328035394196,0.0004336162296815946,0.20689217446524505,0.0005051595518630596,0.00028893288301428614,0.00019480167946480558,0.05285671062869923,0.15811855156417098,0.0002676949853869941,0.00031810972939190024,0.00024205650694721518
127,acd004§0032,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.1784393439507058,0.0001690437092384234,0.0007477626325878004,0.003233687447854209,0.00013876424061521047,0.01952271312585056,0.00022306964606654442,0.04383117998375749,0.0002203898587133434,0.2334640865662334,0.006349116559882298,0.00020431325647094658,0.0004311607668983689,0.00024660827052195764,0.01810332303476337,0.478592823441293,0.0004284747813893353,0.00022848142684549766,0.015219058674624428,0.00020659862568805457
128,acd004§0040,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.15305875223423598,0.00018943068307425808,0.0008379441441901101,0.00027362623271152243,0.0001554994563503414,0.0017768890164962664,0.0002499722445626135,0.176419187629115,0.3821526359819029,0.0003163959633979264,0.0004147319626744268,0.00022895380081745342,0.0038332092349419385,0.01367654850124395,0.0001863179404424923,0.25155774920452023,0.013880348438769865,0.0002560366957878249,0.00030425584511310907,0.00023151478965178525
129,acd004§0012,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.3690573253786274,0.00019200356907633358,0.03140928214205147,0.0002773426797649712,0.00015761148154119873,0.0018010230839218312,0.000253367418345999,0.07355327519349472,0.0002503236568330845,0.3568535234716722,0.0004203649364042424,0.03079202036817752,0.0004897218977454804,0.00028010310657094437,0.00018884854854208985,0.13273463015250442,0.00048667109623062264,0.00025951423817915925,0.00030838830978164585,0.0002346592705347213
130,acd004§0043,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.141297994718306,0.04461158609516644,0.09851801487634926,0.0032049438177754195,0.00013753079178481885,0.0015715614645101814,0.00022108682258971206,0.0641821273222648,0.00021843085535444532,0.02990919830279492,0.00036680781106126754,0.0861276507890903,0.0004273282611945669,0.0002444162167082977,0.0001647880608343775,0.4832275122431977,0.0033876024831091256,0.009115259495717294,0.029898461030014294,0.003167698542176781
131,acd004§0073,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.275506462410084,0.00019070844863961408,0.0008435963234240207,0.0002754719219750712,0.00015654834583081782,0.008534168207919428,0.0002516583807323894,0.025840081886735318,0.00024863515028438604,0.02729970436063052,0.010535469781601277,0.00023049816141413262,0.0004864185797856615,0.00027821372889190547,0.00018757470964504087,0.5365569093111299,0.10840808521114403,0.00025776373846135515,0.003678954916801279,0.00023307642486993907
132,acd004§0003,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.1310890580368259,0.00019667838925986419,0.000870004277524784,0.00028409529985092555,0.0001614489379937506,0.0018448736180771371,0.003737760469629609,0.2005601887899181,0.0002564184293886576,0.39684605686123386,0.0004305998007799658,0.1324102321601925,0.0005016454355365272,0.00028692293633956144,0.00019344655164485537,0.00031565309372202764,0.1291928146641784,0.00026583277904998655,0.0003158968154925944,0.00024037265336101748
133,acd004§0044,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.17887739293865856,0.0590895081837649,0.03178304637843149,0.0002532635418087296,0.0001439275126304841,0.048155847081578086,0.00023136983389509462,0.18809640956645535,0.00022859033446199234,0.13362492965001047,0.0003838684790100101,0.00021191553869300082,0.0004472038073239167,0.000255784305905972,0.0001724525497112049,0.3475649516459405,0.00044441787910809677,0.00023698298136711567,0.009583851847140622,0.0002142859441043829
134,acd004§0041,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.22516258100015354,0.00018269815612393446,0.0008081628994515568,0.00026390132460187,0.00014997287394220558,0.0017137368755803964,0.00024108801922995737,0.034447683905669,0.5139649822172583,0.00030515098282783,0.00039999203738591565,0.00022081658878101532,0.0036969737314762226,0.00026652796789809904,0.00017969604300222312,0.18122843772871103,0.03600393182065191,0.0002469369347211998,0.0002934423346312063,0.000223286557902665
135,acd004§0068,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.15353205456938865,0.0002187426304902923,0.004836031717975819,0.000315966352140557,0.00017956098542151283,0.013657119278539041,0.03897291780043728,0.4745076335589041,0.00028518456939646266,0.00036535414531046253,0.0004789063682373101,0.00026438143936760095,0.0005579222127842644,0.0003191112052478159,0.00021514823120786556,0.3098251891179173,0.0005544465464116332,0.0002956550619453597,0.00035133550078578836,0.0002673387080908437
136,acd004§0074,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.0027705973097178183,0.00022754504338101295,0.0010065425175385155,0.0003286811406794077,0.0001867866913993651,0.0021344075932165194,0.06870989555808893,0.2239878600030304,0.00029666066952501737,0.11707883301271076,0.0004981780190342836,0.004299116148755632,0.0207008522724724,0.00033195254568680927,0.0002238060020299272,0.4349675322963963,0.1172755346730828,0.0003075525047192782,0.000365473577731068,0.004302192420803798
137,acd004§0084,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.3001088031113065,0.0001636617570653017,0.0007239556376776321,0.00023640388820839547,0.0001343463151585626,0.0015351725170933154,0.197030448028835,0.0019150704903479,0.0002133731664958098,0.0002733555011136959,0.0003583145065038385,0.0001978084052723109,0.0004174336271140625,0.0002387568460387581,0.00016097245182636555,0.4951931956148794,0.0004148331570354016,0.000221207118222781,0.0002628668460699143,0.00020002101373493822
138,acd004§0031,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.19608474671298154,0.0002187426304902923,0.004836031717975819,0.000315966352140557,0.00017956098542151283,0.005920266161522155,0.00028865221535285277,0.40874438206426056,0.00028518456939646266,0.011970633820835793,0.0004789063682373101,0.13179088442865464,0.0005579222127842644,0.0003191112052478159,0.0040835747897163075,0.2324566579477485,0.0005544465464116332,0.0002956550619453597,0.00035133550078578836,0.0002673387080908437
139,acd004§0058,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.062386215294523026,0.00021138314880844668,0.04953263033574495,0.03768808948064757,0.00017351974974641005,0.005721081895200979,0.0002789406621610859,0.24919965133603694,0.0002755896833437805,0.1237161490459185,0.0042010691784880065,0.0002554864637714645,0.0005391512110107311,0.004046650240389986,0.00020790968121463024,0.4265026446854277,0.000535792481619905,0.01150053399710772,0.0003395150011583515,0.02268799642767987
140,acd004§0052,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.08194020183576466,0.00018036710172715395,0.03588523130247998,0.003450295994382788,0.00014805936296531517,0.0016918712259017168,0.00023801196581398374,0.011679831686233093,0.00023515267291086703,0.20763577449743095,0.00039488852010250564,0.00021799917950288947,0.0036498038691504422,0.00026312732497638065,0.00017740329270845307,0.6031544548368024,0.03235479415603969,0.00024378625471642247,0.0002896982900340644,0.01616924663035619
141,acd004§0088,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.09122973672586432,0.00018630994518690493,0.010708719554109576,0.00026911843208736577,0.00015293771166875202,0.011632195966979344,0.00024585412683356817,0.32837122428489673,0.039781220436506975,0.15187474284178734,0.0004078995439341794,0.10236584146227627,0.0004751998119863795,0.00027179700191493425,0.003478108467167019,0.19469575164677785,0.056484859212201165,0.0002518186704704345,0.0002992434430677608,0.006817420714283103
142,acd004§0039,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.3468194839970408,0.006623270667484297,0.0008055601458149572,0.00026305140915440625,0.00014948987423594678,0.008149378553568495,0.00024031157586783668,0.002130937840886767,0.2739867631397221,0.0003041682195374016,0.016501606094525875,0.00344068588392691,0.00046448687740699153,0.00026566959313457906,0.00017911731743869625,0.33845321914871496,0.0004615932815197166,0.00024614165445617834,0.000292497279984288,0.0002225674455789251
143,acd004§0005,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.34235228383559324,0.00020230776327679232,0.0044726844411004316,0.0002922267407546799,0.00016606996656746853,0.012631014118522316,0.0002669648066407349,0.1776784389532456,0.00026375769655112547,0.37600466750852185,0.00044292452714836416,0.007400074978192055,0.03629379066019312,0.0002951353105041501,0.000198983423263501,0.0003246877890479791,0.000512789118470703,0.0324734498183257,0.00032493848667902416,0.007402810057401202
144,acd004§0086,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.5109283051428459,0.00017979360296068277,0.016693412497575215,0.0002597057955203466,0.00014758859051727994,0.004866111289237323,0.2387087229429896,0.011642694264826952,0.00023440497687009584,0.0003002996626435108,0.00039363292483594214,0.00021730602504545547,0.00045857931114498204,0.006621529820575901,0.0001768392177271401,0.1624491524413413,0.009994581227981351,0.00024301110716998145,0.03526459243183469,0.0002197367263563202
145,acd004§0080,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.2424966251726539,0.0001939795715228222,0.0008580660926315573,0.00028019694865365744,0.00015923353822805276,0.0189720384598063,0.24039069730157164,0.040005287513440825,0.000252899859768768,0.04492044216652199,0.0004246911171453024,0.0002344517765566059,0.0004947618648289019,0.00028298578435925786,0.00019079208113229209,0.333069436970965,0.06910160033901358,0.00026218502587340667,0.007172554151700938,0.00023707426362520653
146,acd004§0036,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.14557445525959792,0.00020230776327679232,0.0008949057397186976,0.0002922267407546799,0.00016606996656746853,0.023364350222667515,0.0288891944176946,0.10254508622422917,0.17915269276563778,0.07547125659245625,0.00044292452714836416,0.0002445175754285899,0.0005160036463757908,0.0002951353105041501,0.000198983423263501,0.43681368935761933,0.004090567819852437,0.0002734415058900998,0.00032493848667902416,0.0002472526546377348
147,acd004§0059,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.13101444654074818,0.00022663305028719312,0.0010025083280391905,0.00032736379741446774,0.008201972662351195,0.002125852957371736,0.00029906439312238234,0.11487500680418168,0.0002954716632614893,0.4292310345083679,0.0004961813378229449,0.000273918128848035,0.0005780474186621329,0.0003306220907375649,0.00022290899489158685,0.3089772102576012,0.0005744463790749045,0.0003063198443364224,0.0003640087715814291,0.000276982071298417
148,acd004§0077,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.1415237305484279,0.010631350900861841,0.000870004277524784,0.00028409529985092555,0.0001614489379937506,0.0018448736180771371,0.010694208810697593,0.037083652774820466,0.0002564184293886576,0.14641391658278646,0.017821720653449925,0.0002377136799007812,0.00745809377660451,0.00028692293633956144,0.00019344655164485537,0.6159613312782386,0.0004985203544206902,0.0037440569495839774,0.0037941209860265866,0.00024037265336101748
149,acd004§0051,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.20799948041335994,0.00022754504338101295,0.03722340424171065,0.056666021600502735,0.0001867866913993651,0.0021344075932165194,0.0003002678568748641,0.11131317908338367,0.00029666066952501737,0.15731979048401315,0.0004981780190342836,0.00027502040162539435,0.0005803735368212108,0.00033195254568680927,0.0002238060020299272,0.4067988620664847,0.0005767580063058942,0.0003075525047192782,0.008413665071991544,0.008326288167934036
150,acd004§0079,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.2981710483024787,0.0001838864250920959,0.0008134191916605829,0.0002656177390492516,0.00015094829764626653,0.004976883461609134,0.2343866877274431,0.002151727273274544,0.00023974097248534082,0.010063137004735436,0.00040259358594897253,0.00022225278006871368,0.00046901841199593273,0.0002682614660357901,0.00018086478622399976,0.2962271630430166,0.15005811682076814,0.0002485430127618728,0.00029535088383380784,0.00022473881387170355
151,acd004§0067,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.15154158022999614,0.03845617400921091,0.047770632525349896,0.00034682466421065737,0.00019709750121255792,0.014990918418291326,0.00031684293908258005,0.4104476331078888,0.00031303663142899973,0.17025022807481288,0.000525677937625342,0.00029020179937200584,0.0006124107291604607,0.0003502766540049116,0.00023616031434572142,0.16174208317474065,0.000608595617790438,0.000324529706681443,0.00038564808011933087,0.00029344788467498486
152,acd004§0042,acd004,Doyle,WhiteCompany,1891,novel,historical,no,no,yes,no,heterodiegetic,1890s,0.11098793909964344,0.00020450276013555253,0.0009046152795591512,0.000295397339685798,0.011017662343729905,0.0019182674233697765,0.0002698613188777578,0.0855746946773016,0.032815991070739604,0.25350334961510673,0.0004477301654986254,0.0002471705399084706,0.0005216021778634534,0.01838132172148797,0.00020114235172939078,0.4741023980561732,0.0005183527730038694,0.007509601990829497,0.00032846400120203797,0.00024993529415418003
